306,Paul,Smith,61
803,Diana,Price,61
443,Jessica,Buchanan,0
505,Heather,Fernandez,65
703,Jasmine,Frazier,42
699,Andrew,Cox,79
197,William,Smith,40
10,Connor,Morales,72
744,Jesus,Gutierrez,50
209,Michael,Gomez,58
879,Jessica,Coleman,8
275,Charles,Cortez,61
497,Nicole,Poole,65
274,James,Nunez,66
933,Lisa,Brown,39
725,Alexander,Saunders,77
640,Jeremy,Velez,57
860,Michael,Brewer,14
373,Mary,Collins,1
766,Anthony,Barnes,32
193,Jeremy,Cruz,23
562,Belinda,Davis,46
768,William,Kemp,77
928,Sean,Berg,11
769,Angela,Benton,3
158,Danielle,Cowan,57
708,Joseph,Phillips,79
478,Sandra,Garcia,67
669,Joshua,Rosales,63
174,Kevin,Lucas,63
10,Joshua,Lawson,38
920,Jennifer,Hood,75
138,Claudia,Small,47
819,James,Gillespie,62
635,Richard,Taylor,35
49,Shawn,Whitehead,25
510,Mark,Graham,40
766,Dominique,Mullins,12
326,Amanda,Frank,8
358,Jeremy,Sanders,76
425,Monique,Fernandez,19
893,Kristen,Newton,46
708,Tina,Lopez,8
156,Jorge,Brewer,1
508,Erin,Carrillo,65
4,Shawn,York,69
702,Ashley,Harris,19
436,Rachael,Anderson,16
396,Scott,Mcdaniel,33
720,Alexandra,Skinner,21
276,Michelle,Adams,31
61,Chad,Johnson,67
731,Edward,Flores,74
28,Cynthia,Salazar,63
966,Ashley,Hunter,61
864,Chris,Parker,21
681,Tracy,Chung,15
261,David,Cole,76
719,Chris,Griffith,5
139,Margaret,Wilkerson,71
595,Katherine,Smith,68
461,Eric,Everett,14
738,Sara,Krueger,10
116,Julia,Erickson,65
680,Catherine,Taylor,19
5,Ryan,Roy,73
679,Nathaniel,Robertson,3
773,John,Whitehead,5
333,Peter,Pierce,35
167,Jasmine,Cox,47
504,Tara,Mason,41
879,Mark,Banks,38
158,Kristen,Johnston,8
516,Katie,Wilson,15
727,Michelle,Warner,73
581,Ashley,Wood,79
293,Adam,Kelley,7
32,Robert,Arnold,22
879,Stephen,Smith,8
638,Miranda,Coleman,62
94,Steven,Smith,80
985,Nathaniel,Freeman,67
305,Kevin,Palmer,39
118,Jessica,Avila,61
473,Carlos,Stevens,51
479,Keith,Campbell,25
944,John,Shelton,34
542,Brent,Reyes,69
789,Elizabeth,Beck,13
394,Leslie,Fowler,78
104,Patrick,Owens,59
737,Mark,Flores,39
587,Justin,Ward,11
49,Gregory,Lowery,21
207,Kimberly,Campbell,53
205,Steven,Pitts,75
877,Rebecca,Rowland,60
7,Stephen,Wilcox,61
402,Jennifer,Fox,73
571,Anthony,Maxwell,34
199,Lindsey,Taylor,43
213,Jacob,Mason,27
884,Shannon,Johnson,58
326,Erik,Wheeler,12
540,Devin,Poole,65
845,Paul,Hall,63
236,Kyle,Harris,79
31,Anthony,Wheeler,69
205,Julie,Armstrong,38
294,Frank,Cunningham,74
482,Sally,Carrillo,20
828,Andrea,Crane,50
629,William,Salazar,57
566,James,Rogers,49
567,Amy,Silva,77
750,Parker,Gonzalez,62
858,Daniel,Moyer,0
141,David,Cohen,44
686,Jacob,Johnston,48
537,Joanne,Mendoza,33
764,Jeremiah,Raymond,35
135,Lisa,Knox,17
560,Sheila,Shannon,63
442,Cody,Willis,23
371,Alexander,Brown,22
904,Dennis,Harding,6
839,Sarah,Adams,34
505,Heather,Martin,24
197,Dorothy,Dennis,33
474,Evan,Rogers,21
458,William,Casey,55
880,Leah,Perkins,69
239,Darren,Thompson,27
630,Nicholas,Jones,0
863,David,Ruiz,36
135,Susan,Gamble,51
261,Benjamin,Rogers,43
999,Rhonda,Ferguson,58
945,Zachary,Green,43
98,Matthew,Powell,69
584,Angelica,Martin,35
762,Lisa,Huang,35
680,Theresa,Delgado,43
385,Brandy,Combs,20
150,Kerry,Frank,74
400,Ronald,Jackson,44
563,Shawn,Torres,30
850,Michael,Conner,69
129,James,Ball,22
267,Kathryn,Wright,20
132,Benjamin,Carter,59
241,Ruth,Houston,71
352,Jerome,Gibbs,43
501,Jennifer,Parker,64
211,Michael,Johnson,46
868,Barbara,Clements,6
727,Troy,Mitchell,13
748,Timothy,Moon,9
83,Tina,Norris,46
192,James,Fields,37
771,Kayla,Watson,30
3,Manuel,Silva,59
235,Duane,Hubbard,31
479,Tyrone,Cox,42
260,Jason,Hicks,42
174,Joseph,Marshall,3
217,Elizabeth,Howard,74
140,Samantha,Allen,47
61,Kelly,Hall,75
569,Malik,Hughes,67
638,Kayla,Harris,27
172,Dustin,Paul,27
116,Mrs.,Natalie,78
60,Dorothy,Barrett,25
243,Aaron,Bradley,29
318,Ms.,Bonnie,79
940,Tammy,Gentry,79
744,Steven,Deleon,10
178,David,Bowman,50
333,James,Patrick,73
258,Carlos,Reed,55
153,Brittany,West,30
393,Mitchell,Anderson,19
250,Julie,Rose,30
352,Jason,Chavez,37
739,Kathleen,Stevens,41
568,Frank,Shelton,58
37,Drew,Martinez,11
878,Richard,Brewer,46
543,Francis,Petersen,48
428,Heather,Brooks,40
234,Tina,Rowland,70
529,Tara,Chavez,63
71,Brian,Jackson,32
735,Chloe,Davis,61
745,Sarah,Webster,72
271,Samantha,Powell,17
762,Mark,Wood,38
389,Shawna,Noble,59
680,Karen,Nicholson,46
963,Garrett,Simmons,27
123,Jerry,Woods,0
820,Walter,Sanchez,44
965,Renee,Williams,36
866,Christopher,Ball,4
680,Angela,Alvarez,68
348,Stephanie,Schroeder,43
868,Alexis,Nelson,22
233,Eric,Beasley,75
365,Amanda,Bell,21
895,Brandy,Anderson,60
428,Eddie,Wyatt,71
861,Amy,Clark,19
827,Rhonda,James,52
918,Dawn,Hall,29
500,Mark,Steele,9
503,Kristin,Marquez,16
564,Anna,Gould,76
554,Joshua,Evans,54
881,Kayla,Smith,61
396,Jessica,Thomas,80
720,Randall,Carter,42
924,Christy,Parsons,59
890,Aaron,Bauer,28
413,Kimberly,Cardenas,46
851,Emily,Gutierrez,73
615,Terri,Parker,56
570,Duane,Huynh,60
43,Debra,Guerrero,67
837,Kelly,Harvey,46
117,Emily,Duncan,11
234,Elizabeth,Jones,57
431,Donald,Carroll,76
555,William,Lee,65
951,Steven,Johnson,29
375,Kayla,Davis,44
159,Cynthia,Mccoy,45
371,Jill,Weaver,45
285,Rachel,Reed,76
599,Sarah,Hobbs,55
344,Misty,Thornton,41
802,Elizabeth,Burns,57
334,Hannah,Logan,72
239,Mrs.,Angela,55
591,Joshua,Brown,42
282,Tamara,Sheppard,79
332,Daniel,James,57
331,Shawn,Rivera,8
851,Sara,Smith,78
401,Scott,Woods,23
460,Kristen,Jackson,62
903,Sarah,Shelton,12
455,Joseph,Petersen,55
2,Rachel,Edwards,22
282,Jose,Park,7
363,Robert,Kim,59
419,Jason,Mcfarland,50
609,Monica,Shaw,76
669,Alex,Rice,3
192,Jessica,Brown,56
247,Leah,Anderson,46
171,Brian,Meyer,2
311,Joshua,Jones,8
34,Timothy,Smith,32
568,Michael,Arnold,59
439,Amy,Hunter,21
741,Catherine,Bonilla,76
673,Lisa,Padilla,77
599,Carl,Reynolds,33
177,Jessica,Maldonado,80
614,Angela,Miller,28
137,Karen,Travis,21
123,Jeffrey,Mcknight,16
352,Matthew,Elliott,69
39,Benjamin,Morris,74
331,John,Rios,57
932,Linda,Stone,40
978,Daniel,Perez,7
18,Logan,Jimenez,44
387,William,Johnston,52
946,Ashley,Griffin,75
855,Emma,Waters,7
314,Mary,Garza,8
995,Stephen,Davis,53
202,Kevin,Johnson,25
934,Rebecca,Macdonald,29
28,Travis,Bell,6
131,Martin,Baker,14
980,Donald,Cook,77
403,Paul,Lowe,68
742,Brandon,Burke,3
426,Mrs.,Sydney,46
626,Kimberly,Potts,70
396,Ashley,Cruz,11
22,Daniel,Whitney,24
952,Michelle,Rowe,43
963,Rick,Stokes,13
622,Emily,Newman,15
599,Sarah,Castro,25
896,Dawn,Cox,46
706,Francis,Freeman,39
961,Christopher,Norton,44
715,Mr.,Robert,49
83,Courtney,Turner,26
510,Tyler,Carey,4
42,Brianna,Vargas,42
839,Bryan,Kirk,50
741,Derek,Peters,60
356,Nicholas,Kelly,56
472,Diana,Shaw,60
305,Maurice,Mendez,43
748,Julie,Kim,68
175,Margaret,James,47
355,Kristen,Wong,33
407,David,Huff,4
681,Shannon,Carpenter,40
448,Valerie,Moore,3
511,James,Rodriguez,67
618,Matthew,Austin,51
254,Samantha,Rogers,9
917,Carl,Foster,68
493,Peter,Rogers,73
281,Christina,Morales,67
278,Candace,Martin,8
810,Mr.,Thomas,33
686,Carrie,Joyce,80
428,Justin,Weeks,36
526,Kenneth,Stafford,12
339,Michael,Reese,34
476,Joseph,Powell,70
168,Matthew,Joseph,79
729,Hannah,Dawson,14
543,Tracey,Edwards,63
271,Joan,Nicholson,56
163,Adrian,Adkins,24
172,Jason,Perkins,32
98,Christopher,Hamilton,62
766,Rebecca,Morrison,52
837,Juan,Fernandez,63
883,Whitney,Martin,40
793,Amber,Turner,60
795,Kevin,Hamilton,32
721,Mary,Lane,68
956,Mark,Jordan,67
291,Valerie,Cherry,17
480,David,Doyle,7
846,Nicholas,Fitzpatrick,46
810,Robert,Miller,41
813,Zachary,Brown,48
705,Kathryn,Kelly,28
940,Nicholas,Abbott,75
963,Margaret,Curtis,59
550,Lawrence,Monroe,46
123,Alyssa,Berger,2
843,Elizabeth,Anderson,53
299,Diana,Benton,20
690,Michelle,Anthony,53
191,Stephanie,Flores,33
105,Zachary,Byrd,43
118,Jamie,Garza,63
519,Joel,Baldwin,10
640,Beth,Joseph,0
690,Chelsea,Cook,39
538,Keith,Hays,54
341,Lori,Johnson,44
438,Jeanette,White,13
659,Ashley,Mendez,11
863,Patricia,Wilson,21
692,Sandra,Perez,42
774,Daniel,Bush,65
289,Whitney,Johnson,46
193,Amber,Green,43
601,Ryan,Kane,21
787,Danielle,Rivera,18
355,Jessica,Stout,67
271,Elizabeth,Norton,40
464,Alan,Richard,39
87,Matthew,Cherry,55
971,Carmen,Black,11
973,Gerald,Garcia,59
91,Micheal,Humphrey,67
175,Kathy,Kelly,36
358,Lori,Bowen,5
523,Mike,Shah,33
92,Monique,Herrera,76
706,James,Banks,36
386,Samantha,Williams,74
64,Maria,Haynes,47
976,Edward,Luna,19
86,Brandy,Berry,37
48,Jacob,Smith,2
522,Connor,Thornton,31
341,Dr.,Nicholas,4
422,Erica,Dominguez,15
178,Jeffrey,Boone,63
888,Dana,Farrell,69
777,Linda,Tanner,34
486,Sue,Gilmore,74
606,Amanda,Bailey,51
691,John,Douglas,16
412,Nicholas,Smith,70
454,Debra,Howard,48
732,Lisa,Bell,46
172,Jennifer,Huffman,61
97,Julie,Butler,45
466,Jennifer,Bell,10
690,Amanda,Crosby,31
590,Nicholas,Nelson,50
770,Michael,Parks,29
756,Ashley,Owen,78
359,Lisa,Coleman,34
887,Greg,Johnson,31
187,Amanda,Ward,16
87,Elizabeth,Evans,38
952,Mr.,Richard,5
298,Mark,Baker,19
237,Melissa,Bruce,61
30,Willie,Wilkinson,42
736,Mary,Morales,34
552,Erika,West,64
562,Michael,Brown,74
457,Miss,Cassandra,71
958,Rachel,Clark,36
454,Catherine,Rodriguez,60
539,Cassandra,Patrick,4
488,Thomas,Bradford,48
482,Kelly,Wu,50
836,John,Norris,52
590,Justin,Garcia,55
46,Latoya,Smith,51
277,Thomas,Tanner,14
279,Kelsey,Buckley,45
805,Jessica,Williams,27
263,Chloe,Medina,10
929,Stephanie,Byrd,50
908,Andrea,Smith,31
544,Jordan,Bartlett,29
175,Sheryl,Gordon,58
733,Luis,Johnson,4
489,Christopher,Scott,39
688,Brittany,Mcclain,70
561,Andrea,Matthews,4
360,Patricia,Hutchinson,57
819,David,Keith,53
901,Michelle,Lutz,72
820,Kimberly,Dixon,26
731,Michael,Thomas,57
57,Samantha,Brewer,29
336,Tara,Nguyen,0
199,Derek,Harvey,41
503,Andrea,Carter,30
382,Jerry,Terrell,66
131,Joseph,Gilbert,22
259,Amy,Young,64
898,Shane,Hayes,25
666,Katrina,Smith,18
851,Sara,Wiley,32
235,Michael,Burton,77
3,Robert,Estes,42
714,Danny,Turner,71
194,Jerry,Navarro,30
964,Robin,Robinson,54
583,Jennifer,Pierce,2
510,Thomas,Flowers,26
950,Donna,Allen,35
179,Heather,Hernandez,24
551,Drew,Farley,41
293,Carla,Davies,52
414,Mary,Ford,62
463,Christopher,Mills,25
678,Susan,Frank,65
320,Jamie,Scott,78
684,Jennifer,Gardner,9
129,Diana,Porter,68
826,Bryan,Rasmussen,27
333,Darryl,Zavala,47
981,Wendy,Burns,8
897,Amanda,Lamb,80
194,Brett,Lopez,61
122,John,Bailey,47
200,Amy,English,54
894,Michael,Carter,33
617,Holly,Mayer,0
574,Jennifer,English,56
743,Nichole,Baker,56
772,Walter,Owens,78
330,Amy,Phelps,56
967,Amanda,Black,55
29,Katherine,Williams,46
581,Linda,Spence,8
815,Philip,Roberts,27
187,Laura,Wood,54
394,Veronica,Marshall,2
714,Justin,Hamilton,62
270,Jamie,Green,31
412,Manuel,Mueller,32
952,Robert,Ward,4
747,Devon,Walker,17
244,Olivia,Stanley,52
849,Anthony,Bush,39
30,Brian,Martinez,20
250,Jason,Carson,78
187,Karen,Chaney,27
143,Debra,Pearson,8
27,Anne,Acosta,59
892,Emily,Simmons,40
566,Tracy,Cooper,47
701,Teresa,Kaufman,44
963,Denise,Roy,78
172,Tyler,Harrison,46
173,Danielle,Perkins,60
340,Cameron,Rubio,77
835,Shirley,Green,8
765,Alan,Sutton,10
458,Lauren,Myers,16
718,Grace,Nelson,61
420,Denise,Hayes,74
587,Marissa,Woods,35
520,Tammy,Gonzalez,8
293,Lauren,Murray,43
933,Katherine,Sellers,3
883,Emily,White,15
688,Joseph,Deleon,27
723,Craig,Flowers,27
437,Billy,Murphy,34
364,Laura,Robertson,61
872,Sean,Ford,11
959,David,Garcia,69
685,Adam,Gillespie,13
360,Ethan,Hubbard,22
808,Kyle,Barnett,40
289,Justin,Benson,36
822,Reginald,Travis,16
183,Katherine,Smith,33
731,Jermaine,Williams,64
452,Kellie,Burns,53
780,Mr.,William,64
677,Roger,Peterson,79
295,Patrick,Nguyen,18
853,Katherine,Tucker,7
905,Donna,Jennings,3
796,Theresa,Gonzales,11
190,Erin,Singh,23
694,Michaela,Garcia,38
350,Tracey,Le,52
591,Erin,Oneill,42
595,Debbie,Garcia,60
357,Bernard,Chandler,13
882,Brittney,Nelson,47
421,Paul,Hurst,64
224,Mary,Dudley,44
496,Monique,Flowers,37
307,Tammy,Sanchez,28
722,Audrey,Garcia,17
841,Emma,Robinson,50
786,Marisa,Fowler,25
909,Timothy,Warren,22
503,Joanna,Lee,3
706,Shannon,Cobb,25
99,Adam,Thompson,61
698,Theresa,Woods,3
570,Karen,Campbell,19
614,Amanda,Cobb,68
380,Wanda,West,28
833,James,Barnes,45
36,Harold,Johnson,71
311,Amber,Miller,78
640,Kristen,Williams,9
366,John,Brown,51
918,Sara,Ortiz,42
117,Charlene,Padilla,15
619,Kevin,Norris,28
665,Wendy,Alexander,52
864,Gary,Gill,72
466,Emma,Thompson,14
579,Jay,Olson,45
735,Emily,Melton,11
520,Wanda,Little,58
694,Joseph,Brooks,77
891,Karen,Nguyen,47
189,Scott,Smith,10
803,Kirsten,Lopez,9
318,Sherry,Blanchard,26
298,Antonio,Robinson,73
837,Katie,Bowman,11
559,Alex,Espinoza,66
342,Curtis,Roth,78
908,John,Buck,39
606,Jessica,Knox,20
803,Dana,Gonzales,39
165,Tiffany,Frazier,61
413,Terry,Carroll,70
877,Bryan,Kennedy,49
262,Jonathan,Nelson,6
527,Kathleen,Garcia,33
918,Nicole,Sloan,1
610,Jacqueline,Ball,49
41,Andrew,Walker,41
356,Amanda,Ortiz,59
630,Leslie,Gonzalez,39
34,Thomas,Lara,69
898,Stephen,Hayden,44
307,Sarah,Curry,20
884,Kelly,Frederick,72
26,Eric,Williams,14
524,Sharon,King,5
11,David,Burgess,45
410,Michael,Smith,3
928,Danny,Chandler,77
629,Daisy,Odom,4
36,Rhonda,Jackson,60
472,Ashley,Atkinson,52
344,Marilyn,Wells,46
964,Nathaniel,Washington,8
228,Glenn,Russell,45
623,William,Porter,33
969,Jason,Hernandez,53
195,Heidi,Malone,20
942,Bradley,Anderson,36
531,Michael,Lopez,45
153,Michael,Novak,1
841,Dr.,Laura,78
608,Kristen,Robinson,41
287,Nicole,Hanna,54
868,Raymond,Black,77
889,Robin,Wood,65
463,Jacob,Mercado,72
142,Tina,Arnold,59
297,Amanda,Williams,68
798,Samantha,Fuller,68
877,Chase,Burns,54
243,Mrs.,Tammy,63
306,Paul,Proctor,48
764,Devin,Chen,10
914,Brian,Thomas,51
453,Christian,Riggs,5
505,Christopher,Lynch,14
526,Brittney,Silva,14
342,John,Baker,47
719,Devin,Tyler,32
838,Frank,Brown,34
425,Pamela,Martin,48
509,Karen,Ferguson,47
966,Stephen,Jenkins,6
802,Jerry,Warner,36
902,Noah,Perry,16
497,Christian,Stone,42
703,Kara,Horn,71
898,Juan,Rasmussen,22
256,Julian,Harris,26
537,Sheri,Wright,46
380,Alyssa,Reed,69
386,John,Romero,52
766,Jesus,West,79
89,Vanessa,Smith,13
130,Laura,Bennett,70
866,Melissa,Jones,1
787,Raymond,Davis,19
456,Kenneth,Edwards,59
754,Edward,Barrera,1
514,Melissa,Turner,19
28,Anna,Smith,13
527,Lawrence,Noble,37
189,Kim,Parks,6
959,James,Cole,67
375,Kara,White,51
778,Richard,Perez,13
314,Taylor,Young,74
927,Darryl,Dyer,67
681,Joel,Price,3
360,Crystal,Thomas,19
480,William,Velazquez,27
715,William,Smith,12
499,Andrew,Parker,54
209,Danielle,Morgan,33
227,Larry,Chan,39
222,Aaron,Hicks,56
813,Shirley,Hughes,40
399,Luke,Alexander,45
321,Alexandra,Miles,41
954,Angel,Flynn,47
545,Katherine,Anderson,1
727,Daniel,Perez,21
414,Paul,Marshall,60
634,Joshua,Gonzales,50
179,Calvin,Cruz,33
34,Michele,Perez,7
434,Eric,Bautista,3
993,Jesus,Tate,22
703,Grant,Wade,67
726,Jane,Sullivan,50
6,Charles,Hayes,3
882,Cody,Chavez,7
470,Charles,Hayden,18
475,Jeffrey,Peterson,63
881,Stephen,Little,17
376,Lindsey,Whitney,44
534,Rita,Evans,28
216,Eric,Lawson,75
690,David,Wong,61
354,Tamara,Jordan,45
96,Christopher,Smith,71
959,Laurie,Wilson,12
246,Jose,Cunningham,11
201,Frank,Smith,68
964,Jenna,Adams,67
375,Duane,Nelson,36
651,Wesley,Stokes,58
224,Kelly,Butler,18
515,Steven,Gillespie,72
257,Lisa,Rodriguez,21
94,Vincent,Davis,8
296,Brittney,Fitzgerald,50
340,Brian,Vargas,1
420,Robert,Mason,13
520,Blake,Gilbert,41
740,Terrence,White,30
527,Hannah,Chen,7
914,Patrick,Rosales,30
280,Stephen,Simmons,20
306,Courtney,Moore,63
904,Johnathan,Golden,58
596,Nathan,Bray,26
511,Dalton,Hayes,29
565,Brenda,Hunt,45
585,Stephanie,Riddle,1
550,Pamela,Simmons,32
88,Cody,Pierce,60
415,Lisa,Murphy,3
759,Patrick,Villegas,41
297,Jessica,Tucker,48
247,Lisa,Macias,62
572,Mark,Hampton,63
194,Michele,Waller,36
752,Christopher,Chaney,27
699,Christopher,Paul,74
378,Stephen,Vega,3
838,Donna,Clark,49
941,Johnny,Lee,80
27,Donald,Long,43
139,Elizabeth,Smith,30
416,Eric,Phillips,55
53,Tyler,Hunter,66
4,Scott,Ferguson,34
934,Karla,Ross,31
718,Joel,Hernandez,3
894,Elizabeth,Reed,66
951,Donald,Estes,57
958,David,Fisher,69
742,Jennifer,Elliott,20
466,Debra,Valenzuela,31
346,Michele,Gutierrez,75
55,Peter,Short,39
31,Ricardo,Ross,38
148,Maria,Navarro,12
973,Leslie,Griffin,26
745,Caleb,Williams,28
600,Gregory,Fisher,42
108,Amanda,Boyle,15
619,Emily,Lynch,16
904,Tyler,Frey,74
320,Tracy,Burns,12
186,Ashley,Blackwell,28
40,Angela,Hanson,70
340,Victoria,Chan,34
891,Melissa,White,37
501,Marcus,Sexton,17
413,Jennifer,Mcintyre,47
352,Wendy,Sanchez,7
235,Dustin,Anderson,37
295,Alexander,Thompson,47
298,Sheila,Sims,76
180,Tina,Gonzalez,32
440,Lindsay,King,79
901,Eric,Austin,8
228,Amy,Clark,57
338,Jonathan,Gonzalez,32
390,Kimberly,Williams,27
143,Justin,Graham,20
575,Michael,Long,14
368,Aaron,Bush,8
539,Crystal,Leon,64
818,Tina,Schmidt,68
9,Kathy,Taylor,30
561,Mary,Colon,1
438,Bonnie,Hood,47
193,Brianna,Rice,62
545,Douglas,Cherry,24
609,Louis,Watson,53
107,Christopher,Smith,60
304,Terry,Sanchez,54
875,Jodi,Curry,49
565,Jason,Johnston,51
